Progress,Duration (in seconds),Finished,TA_ID,S1,S2,S3,S4,S5,S6,S7,Eng,I1,I2,I3,I4,I5,I6,I7,inst,C1,C2,C3,C4,C5,course,St_Year,St_Gender,Gender_3_TEXT,St_Race,Race_9_TEXT,Race_7_TEXT,Int'l,first_gen
100,411,1,60,5,3,5,5,4,3,5,4.285714286,6,5,5,5,5,5,5,5.142857143,5,5,5,4,5,4.8,4,0,,2,,,0,2
100,193,1,81,6,5,5,6,5,5,5,5.285714286,6,5,5,5,5,5,5,5.142857143,5,5,4,5,5,4.8,1,0,,2,,,0,2
100,163,1,69,6,5,5,6,4,5,5,5.142857143,6,4,5,6,6,5,5,5.285714286,4,5,5,4,6,4.8,1,0,,2,,,0,1
100,377,1,54,5,5,5,5,5,5,5,5,6,5,6,5,5,5,5,5.285714286,5,5,4,5,5,4.8,1,0,,2,,,0,2
100,351,1,31,5,5,5,6,4,5,5,5,6,6,6,5,4,5,6,5.428571429,5,5,5,4,5,4.8,1,0,,2,,,0,2
100,253,1,81,4,5,5,6,6,4,5,5,6,5,5,5,,6,6,5.5,6,6,5,4,3,4.8,2,0,,2,,,0,2
100,241,1,47,6,5,5,5,5,5,6,5.285714286,5,6,5,5,6,6,6,5.571428571,5,5,4,5,5,4.8,2,0,,2,,,0,2
100,291,1,80,2,4,5,5,5,5,5,4.428571429,6,6,6,5,5,6,6,5.714285714,5,4,5,5,5,4.8,3,0,,2,,,0,2
100,285,1,83,5,5,5,5,6,6,6,5.428571429,6,6,6,6,6,5,5,5.714285714,5,4,5,5,5,4.8,1,0,,2,,,0,1
100,244,1,42,5,4,5,5,5,5,4,4.714285714,6,6,6,6,,6,6,6,5,5,5,4,5,4.8,1,0,,2,,,0,2
100,505,1,68,3,5,6,5,5,4,6,4.857142857,6,6,6,6,6,6,6,6,5,5,5,4,5,4.8,2,0,,2,,,0,2
100,270,1,57,5,4,5,5,5,5,5,4.857142857,6,6,6,6,6,6,6,6,5,5,4,5,5,4.8,1,0,,2,,,0,1
100,205,1,63,5,6,5,6,6,6,6,5.714285714,6,6,6,6,6,6,6,6,5,5,4,5,5,4.8,2,0,,2,,,0,2
100,282,1,9,5,3,5,5,3,3,5,4.142857143,5,4,4,4,5,5,5,4.571428571,5,5,5,4,,4.75,1,0,,2,,,0,2
100,386,1,13,6,6,6,6,5,6,6,5.857142857,6,6,5,5,4,5,6,5.285714286,6,6,4,3,,4.75,1,0,,2,,,0,2
100,168,1,53,3,6,5,6,6,5,5,5.142857143,6,5,5,5,5,5,6,5.285714286,5,5,4,5,,4.75,1,0,,2,,,0,2
100,649,1,46,5,4,5,5,5,5,5,4.857142857,6,5,5,5,5,6,5,5.285714286,5,5,5,4,,4.75,1,0,,2,,,0,2
100,315,1,67,5,4,5,4,5,3,6,4.571428571,6,6,5,5,5,5,6,5.428571429,4,5,5,5,,4.75,1,0,,2,,,0,1
100,440,1,21,5,3,4,5,4,4,5,4.285714286,6,5,6,5,,5,6,5.5,5,5,4,5,,4.75,1,0,,2,,,0,2
100,292,1,22,5,4,5,5,5,4,5,4.714285714,5,4,4,4,3,5,5,4.285714286,5,5,4,4,5,4.6,1,0,,2,,,0,2
100,577,1,20,5,6,6,4,4,5,4,4.857142857,5,4,5,5,2,5,5,4.428571429,5,3,5,5,5,4.6,1,0,,2,,,0,1
100,262,1,21,3,4,5,5,4,4,4,4.142857143,5,4,4,4,4,5,5,4.428571429,5,5,4,5,4,4.6,1,0,,2,,,0,2
100,339,1,55,5,5,5,4,4,5,5,4.714285714,5,5,5,5,4,5,5,4.857142857,5,5,4,5,4,4.6,1,0,,2,,,0,2
100,345,1,81,5,4,5,5,5,5,5,4.857142857,5,5,5,5,4,5,5,4.857142857,5,5,5,3,5,4.6,1,0,,2,,,0,2
100,157,1,19,5,4,5,4,5,5,4,4.571428571,6,5,4,4,5,5,5,4.857142857,5,5,4,5,4,4.6,6,0,,2,,,0,1
100,465,1,81,5,5,5,5,5,5,5,5,5,5,5,5,,5,5,5,5,4,4,5,5,4.6,1,0,,2,,,0,2
100,193,1,34,5,5,5,6,5,4,4,4.857142857,5,5,5,5,4,6,5,5,5,5,5,3,5,4.6,2,0,,2,,,0,2
100,262,1,57,5,5,4,5,5,5,6,5,6,6,5,4,5,5,5,5.142857143,5,4,4,5,5,4.6,1,0,,2,,,0,1
100,369,1,86,6,5,5,5,4,5,6,5.142857143,6,5,5,5,4,5,6,5.142857143,5,5,4,4,5,4.6,1,0,,2,,,0,2
100,362,1,13,2,3,5,4,6,4,5,4.142857143,6,4,5,5,,5,6,5.166666667,4,5,4,5,5,4.6,2,0,,2,,,1,2
100,369,1,21,5,5,5,4,4,5,5,4.714285714,6,5,5,5,6,5,5,5.285714286,5,5,5,4,4,4.6,1,0,,2,,,1,2
100,270,1,69,5,5,5,5,4,5,6,5,6,5,5,6,5,5,6,5.428571429,5,5,4,4,5,4.6,1,0,,2,,,0,2
100,283,1,12,5,5,5,6,5,5,5,5.142857143,6,5,5,5,6,5,6,5.428571429,5,5,4,4,5,4.6,1,0,,2,,,0,2
100,166,1,38,5,5,5,6,4,5,5,5,6,5,6,6,6,5,5,5.571428571,5,4,4,5,5,4.6,1,0,,2,,,0,2
100,202,1,20,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,4,5,4,6,4,4.6,1,0,,2,,,0,2
100,353,1,22,5,5,5,5,5,6,6,5.285714286,6,6,6,6,6,6,6,6,5,5,5,4,4,4.6,5,0,,2,,,0,2
100,232,1,58,5,6,5,5,4,5,6,5.142857143,4,3,4,4,5,4,5,4.142857143,5,5,4,4,4,4.4,1,0,,2,,,0,2
100,233,1,9,4,4,4,5,,5,5,4.5,5,4,4,4,,4,4,4.166666667,4,5,4,5,4,4.4,1,0,,2,,,0,2
100,361,1,56,4,5,5,6,4,6,6,5.142857143,6,4,5,4,3,,5,4.5,3,5,5,5,4,4.4,1,0,,2,,,0,1
100,191,1,22,3,3,3,4,4,4,4,3.571428571,6,4,4,4,4,5,5,4.571428571,5,5,4,4,4,4.4,1,0,,2,,,0,2
100,634,1,36,5,2,4,4,4,5,5,4.142857143,5,4,5,5,4,5,5,4.714285714,5,5,5,3,4,4.4,2,0,,2,,,0,2
100,263,1,12,5,6,6,6,6,5,5,5.571428571,5,5,4,5,5,5,4,4.714285714,5,4,4,4,5,4.4,1,0,,2,,,1,1
100,379,1,16,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4.857142857,5,3,4,5,5,4.4,1,0,,2,,,0,1
100,236,1,9,4,4,4,6,4,5,6,4.714285714,6,6,6,5,4,3,5,5,5,3,4,5,5,4.4,1,0,,2,,,0,2
100,298,1,83,4,3,4,4,5,5,5,4.285714286,5,5,5,5,5,5,5,5,4,4,4,6,4,4.4,1,0,,2,,,0,2
100,200,1,21,5,4,5,4,6,5,4,4.714285714,6,6,5,5,4,5,5,5.142857143,5,4,4,4,5,4.4,1,0,,2,,,0,2
100,148,1,83,5,5,5,5,5,5,5,5,6,5,5,5,6,5,5,5.285714286,5,4,4,4,5,4.4,1,0,,2,,,0,2
100,262,1,53,5,5,4,6,4,5,6,5,6,5,5,6,5,5,6,5.428571429,4,5,4,4,5,4.4,1,0,,2,,,0,2
100,248,1,18,4,5,4,4,,5,5,4.5,6,6,6,6,6,5,6,5.857142857,5,4,4,5,4,4.4,2,0,,2,,,0,1
100,188,1,6,5,4,4,6,6,5,5,5,6,6,6,6,6,6,6,6,5,2,5,5,5,4.4,3,0,,2,,,0,1
100,356,1,80,5,4,4,4,5,5,6,4.714285714,6,6,6,6,6,6,6,6,6,5,5,3,3,4.4,4,0,,2,,,0,1
100,358,1,36,4,3,5,3,5,3,6,4.142857143,6,6,6,6,6,6,6,6,5,5,4,3,5,4.4,2,0,,2,,,1,2
100,379,1,38,,5,4,5,3,6,5,4.666666667,5,4,4,4,,4,4,4.166666667,4,5,,4,,4.333333333,1,0,,2,,,0,1
100,490,1,50,2,5,5,4,4,5,5,4.285714286,5,5,5,5,5,5,5,5,4,4,4,5,,4.25,1,0,,2,,,0,2
100,182,1,19,5,5,5,5,3,4,5,4.571428571,4,3,5,3,4,5,4,4,5,3,4,4,5,4.2,2,0,,2,,,0,2
100,148,1,12,4,5,4,4,4,4,5,4.285714286,6,4,4,4,4,4,4,4.285714286,4,4,4,4,5,4.2,2,0,,2,,,0,2
100,321,1,80,4,5,2,3,3,4,6,3.857142857,6,5,3,4,3,5,5,4.428571429,5,5,4,3,4,4.2,4,0,,2,,,1,2
100,421,1,67,2,1,4,4,4,2,4,3,5,5,5,4,5,4,4,4.571428571,4,5,4,3,5,4.2,1,0,,2,,,0,2
100,316,1,42,3,4,4,5,4,4,5,4.142857143,5,4,4,5,5,5,5,4.714285714,4,5,4,4,4,4.2,2,0,,2,,,0,1
100,322,1,66,5,,3,5,5,5,6,4.833333333,5,,5,5,4,5,5,4.833333333,4,5,5,2,5,4.2,3,0,,2,,,0,2
100,367,1,43,2,4,4,5,,4,5,4,6,4,5,5,4,5,6,5,5,5,5,2,4,4.2,1,0,,2,,,0,2
100,458,1,36,5,4,5,6,5,4,4,4.714285714,5,6,5,5,4,5,5,5,5,4,4,3,5,4.2,2,0,,2,,,0,2
100,230,1,22,4,5,5,5,4,5,5,4.714285714,6,4,5,5,4,5,6,5,4,5,4,4,4,4.2,1,0,,2,,,0,2
100,300,1,42,2,6,5,5,5,4,5,4.571428571,6,5,5,5,4,5,6,5.142857143,5,5,5,3,3,4.2,1,0,,2,,,0,2
100,195,1,50,5,5,4,6,4,5,5,4.857142857,6,4,5,5,5,6,6,5.285714286,5,3,3,5,5,4.2,1,0,,2,,,0,2
100,182,1,78,5,6,5,5,4,6,6,5.285714286,6,5,6,6,4,5,6,5.428571429,4,5,4,4,4,4.2,1,0,,2,,,0,2
100,314,1,85,5,4,5,5,6,5,5,5,6,6,6,5,5,5,6,5.571428571,5,2,4,5,5,4.2,1,0,,2,,,0,2
100,223,1,52,5,4,5,5,6,6,6,5.285714286,6,5,6,6,5,6,6,5.714285714,4,6,4,3,4,4.2,1,0,,2,,,0,2
100,167,1,39,3,2,3,3,3,2,2,2.571428571,5,4,4,4,4,4,4,4.142857143,4,4,4,4,4,4,3,0,,2,,,1,2
100,277,1,50,4,4,5,5,5,5,5,4.714285714,5,5,5,4,6,4,4,4.714285714,4,4,4,4,4,4,1,0,,2,,,0,2
100,206,1,80,5,4,5,4,4,5,5,4.571428571,6,5,5,4,4,5,6,5,4,4,4,4,4,4,4,0,,2,,,0,2
100,205,1,13,5,6,5,4,4,6,5,5,6,5,5,5,5,6,6,5.428571429,4,5,4,3,4,4,1,0,,2,,,0,2
100,173,1,72,5,5,5,4,4,4,6,4.714285714,6,6,5,6,6,5,6,5.714285714,5,3,4,4,4,4,4,0,,2,,,0,2
100,765,1,26,1,1,2,2,2,3,4,2.142857143,4,2,4,4,3,3,4,3.428571429,4,4,4,4,3,3.8,3,0,,2,,,0,2
100,193,1,37,2,2,2,5,2,5,3,3,6,3,2,2,6,4,5,4,4,5,3,3,4,3.8,2,0,,2,,,0,2
100,282,1,12,4,4,4,5,5,4,5,4.428571429,5,5,5,4,5,3,5,4.571428571,4,5,2,4,4,3.8,1,0,,2,,,0,2
100,246,1,62,5,5,5,5,5,5,6,5.142857143,6,6,5,5,5,4,5,5.142857143,4,4,3,4,4,3.8,6,0,,2,,,0,1
100,353,1,85,4,4,5,5,5,5,5,4.714285714,6,6,6,5,5,6,6,5.714285714,5,5,2,5,2,3.8,1,0,,2,,,0,1
100,160,1,36,3,5,4,4,2,5,5,4,5,4,5,4,6,4,5,4.714285714,4,3,,4,4,3.75,3,0,,2,,,0,2
100,330,1,42,5,5,5,4,5,5,4,4.714285714,6,5,5,5,,3,5,4.833333333,5,3,,3,4,3.75,1,0,,2,,,0,2
100,400,1,38,4,4,4,3,4,3,5,3.857142857,5,4,4,4,4,4,4,4.142857143,4,3,4,3,4,3.6,1,0,,2,,,1,2
100,248,1,51,5,5,3,5,4,5,5,4.571428571,5,4,4,4,5,4,5,4.428571429,3,2,4,4,5,3.6,1,0,,2,,,0,2
100,338,1,47,5,4,5,4,4,4,4,4.285714286,6,6,4,4,,4,4,4.666666667,5,4,3,3,3,3.6,1,0,,2,,,0,1
100,267,1,54,4,4,5,5,4,5,5,4.571428571,5,5,5,5,4,6,6,5.142857143,5,3,4,3,3,3.6,2,0,,2,,,0,2
100,217,1,15,5,4,5,5,4,5,5,4.714285714,6,5,5,5,5,5,5,5.142857143,4,4,4,3,3,3.6,1,0,,2,,,0,2
100,302,1,81,4,5,6,6,4,3,6,4.857142857,6,6,6,5,5,6,6,5.714285714,4,2,3,3,6,3.6,1,0,,2,,,0,2
100,503,1,18,1,6,4,6,4,6,6,4.714285714,6,6,6,6,6,6,6,6,4,6,2,2,4,3.6,2,0,,2,,,0,2
100,95,1,80,4,4,4,4,4,4,4,4,6,6,6,6,6,6,6,6,4,4,4,4,2,3.6,3,0,,2,,,0,2
100,199,1,38,3,3,4,5,5,5,5,4.285714286,6,6,6,6,6,6,6,6,3,5,3,3,4,3.6,4,0,,2,,,0,2
100,183,1,72,6,6,6,6,6,6,6,6,5,5,4,4,4,5,5,4.571428571,4,2,4,4,3,3.4,4,0,,2,,,0,2
100,297,1,47,4,5,2,4,2,2,4,3.285714286,4,2,3,3,2,4,3,3,4,1,3,5,3,3.2,1,0,,2,,,0,2
100,186,1,38,4,2,2,4,4,3,5,3.428571429,5,4,4,3,4,4,5,4.142857143,4,2,3,4,3,3.2,1,0,,2,,,0,2
100,6519,1,73,4,5,5,4,5,4,5,4.571428571,5,5,4,5,5,4,5,4.714285714,4,2,3,4,3,3.2,1,0,,2,,,0,2
100,245,1,70,,5,3,4,4,5,5,4.333333333,5,4,4,2,2,2,3,3.142857143,2,2,2,5,4,3,2,0,,2,,,0,2
100,335,1,58,2,2,3,3,4,3,3,2.857142857,4,4,4,3,2,4,4,3.571428571,2,1,4,4,4,3,2,0,,2,,,0,2
100,272,1,21,4,3,4,4,3,4,5,3.857142857,6,5,4,4,3,,5,4.5,3,3,3,3,,3,1,0,,2,,,0,2
100,355,1,83,4,4,5,4,4,5,5,4.428571429,5,4,4,4,5,5,5,4.571428571,4,3,3,3,2,3,1,0,,2,,,0,1
100,420,1,11,4,6,4,4,4,6,6,4.857142857,6,6,6,6,6,6,6,6,3,3,3,2,4,3,1,0,,2,,,0,2
100,336,1,79,5,4,3,3,4,2,2,3.285714286,5,3,3,3,2,3,4,3.285714286,2,4,3,3,2,2.8,4,0,,2,,,0,2
100,509,1,54,5,3,2,2,4,3,5,3.428571429,4,3,4,2,3,4,4,3.428571429,2,3,3,2,4,2.8,2,0,,2,,,0,2
100,221,1,37,2,4,3,5,4,6,5,4.142857143,5,4,2,3,3,3,6,3.714285714,4,2,2,1,5,2.8,1,0,,2,,,0,2
100,220,1,28,6,5,5,4,5,4,4,4.714285714,5,5,3,3,2,3,6,3.857142857,4,2,4,2,2,2.8,1,0,,2,,,0,2
100,3530,1,85,5,6,4,4,5,6,4,4.857142857,5,4,4,5,2,,6,4.333333333,2,1,2,4,4,2.6,1,0,,2,,,0,2
100,217,1,73,5,6,5,4,4,4,6,4.857142857,5,5,5,4,1,3,4,3.857142857,1,1,4,4,1,2.2,2,0,,2,,,0,2
100,347,1,45,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,0,,3,,,0,1
100,191,1,80,5,,6,6,,6,6,5.8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,0,,3,,,0,2
100,251,1,24,5,5,4,5,4,4,5,4.571428571,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,0,,3,,,0,2
100,858,1,43,5,5,6,5,6,5,6,5.428571429,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,0,,3,,,0,2
100,205,1,15,6,5,5,6,4,6,6,5.428571429,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,0,,3,,,0,1
100,348,1,63,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,0,,3,,,0,2
100,298,1,36,4,2,4,4,3,4,5,3.714285714,6,4,5,5,6,5,5,5.142857143,5,6,6,6,6,5.8,3,0,,3,,,0,2
100,131,1,53,6,5,6,6,6,6,6,5.857142857,6,6,6,6,6,6,6,6,6,6,5,6,6,5.8,1,0,,3,,,0,2
100,624,1,57,5,5,5,6,5,5,5,5.142857143,5,5,5,6,6,5,6,5.428571429,5,6,5,6,6,5.6,1,0,,3,,,0,2
100,463,1,69,6,5,5,6,6,5,6,5.571428571,6,6,6,6,,6,6,6,6,5,5,6,6,5.6,1,0,,3,,,0,2
100,368,1,69,6,5,6,6,5,5,6,5.571428571,6,6,6,6,6,6,6,6,5,6,6,5,6,5.6,1,0,,3,,,0,2
100,224,1,50,5,6,2,5,5,6,6,5,6,6,6,6,1,5,5,5,6,5,,6,5,5.5,1,0,,3,,,0,1
100,358,1,77,5,6,6,6,6,5,6,5.714285714,6,6,5,6,5,5,6,5.571428571,5,6,,5,6,5.5,4,0,,3,,,0,1
100,488,1,57,1,6,6,6,6,6,6,5.285714286,6,6,6,6,6,4,6,5.714285714,6,6,5,5,5,5.4,4,0,,3,,,0,1
100,165,1,10,6,6,6,6,5,6,6,5.857142857,6,6,6,6,6,5,6,5.857142857,6,6,5,5,5,5.4,2,0,,3,,,0,2
100,429,1,57,4,3,4,5,5,4,4,4.142857143,5,4,4,5,4,5,5,4.571428571,5,6,5,5,,5.25,1,0,,3,,,0,1
100,327,1,54,5,4,5,4,5,5,6,4.857142857,6,6,6,6,6,6,6,6,4,5,6,6,5,5.2,1,0,,3,,,0,2
100,275,1,81,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,0,,3,,,0,2
100,248,1,56,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,0,,3,,,0,2
100,295,1,39,5,5,5,5,5,5,6,5.142857143,6,5,5,6,5,5,5,5.285714286,5,5,5,5,5,5,1,0,,3,,,0,2
100,174,1,37,5,5,5,5,4,5,5,4.857142857,6,6,6,6,5,5,5,5.571428571,5,5,5,4,6,5,2,0,,3,,,0,2
100,261,1,36,4,6,5,5,4,6,5,5,6,6,,6,5,5,6,5.666666667,5,5,5,5,5,5,2,0,,3,,,0,2
100,313,1,34,5,6,6,6,5,5,5,5.428571429,4,5,5,5,4,5,5,4.714285714,5,5,5,4,5,4.8,2,0,,3,,,0,2
100,183,1,45,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,4.857142857,5,5,5,5,4,4.8,1,0,,3,,,0,1
100,263,1,36,4,6,5,5,5,6,6,5.285714286,6,6,5,5,6,5,5,5.428571429,4,5,6,4,5,4.8,4,0,,3,,,0,2
100,206,1,36,5,5,5,5,5,6,6,5.285714286,6,6,6,6,,6,6,6,5,5,4,5,5,4.8,3,0,,3,,,0,1
100,237,1,83,4,4,4,5,4,3,5,4.142857143,6,4,5,5,5,5,5,5,5,3,5,5,5,4.6,1,0,,3,,,0,2
100,354,1,81,5,5,5,5,4,2,5,4.428571429,5,,,4,5,5,3,4.4,3,5,5,4,5,4.4,1,0,,3,,,1,2
100,292,1,50,2,2,5,4,2,5,5,3.571428571,5,4,5,3,4,5,6,4.571428571,4,5,4,5,4,4.4,1,0,,3,,,0,2
100,333,1,78,6,5,4,4,5,5,5,4.857142857,6,6,6,6,5,5,5,5.571428571,5,4,4,5,4,4.4,1,0,,3,,,0,2
100,309,1,45,6,5,5,5,5,5,4,5,5,5,4,4,5,5,6,4.857142857,5,6,3,3,,4.25,1,0,,3,,,0,2
100,236,1,80,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,5.428571429,4,4,3,5,5,4.2,4,0,,3,,,0,2
100,3381,1,13,5,5,4,5,4,4,5,4.571428571,6,6,5,5,6,6,6,5.714285714,4,4,4,4,4,4,3,0,,3,,,0,2
100,270,1,18,5,4,,5,4,4,5,4.5,5,4,5,5,5,5,5,4.857142857,5,5,,1,4,3.75,2,0,,3,,,0,1
100,198,1,20,4,4,2,4,2,5,5,3.714285714,5,4,4,4,4,,,4.2,,,2,4,4,3.333333333,2,0,,3,,,0,1
100,338,1,38,4,2,2,2,2,3,5,2.857142857,5,4,4,3,,4,4,4,1,1,3,5,3,2.6,1,0,,3,,,0,2
100,182,1,58,5,3,6,6,6,5,6,5.285714286,6,6,5,5,,6,6,5.666666667,6,6,6,,,6,1,0,,5,,,0,2
100,227,1,18,5,6,6,6,6,6,6,5.857142857,6,6,6,6,5,6,6,5.857142857,6,6,6,6,6,6,2,0,,5,,,0,1
100,407,1,11,5,6,5,6,5,6,5,5.428571429,6,6,6,6,5,6,6,5.857142857,6,6,6,6,6,6,1,0,,5,,,0,2
100,324,1,13,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,0,,5,,,0,2
100,300,1,69,5,6,6,6,6,6,6,5.857142857,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,0,,5,,,0,2
100,229,1,69,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,0,,5,,,0,2
100,359,1,44,5,4,5,6,6,5,6,5.285714286,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,0,,5,,,0,1
100,265,1,14,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,0,,5,,,0,2
100,241,1,14,5,6,6,6,6,6,6,5.857142857,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,0,,5,,,0,2
100,230,1,61,5,6,5,5,4,5,6,5.142857143,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,0,,5,,,0,2
100,313,1,32,6,5,5,6,6,6,5,5.571428571,6,6,6,6,6,6,6,6,6,6,,6,6,6,2,0,,5,,,0,2
100,130,1,43,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,0,,5,,,0,2
100,389,1,79,6,6,5,5,5,6,6,5.571428571,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,0,,5,,,0,2
100,216,1,36,5,5,6,6,6,5,6,5.571428571,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,0,,5,,,0,1
100,232,1,77,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,0,,5,,,0,1
100,173,1,9,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,0,,5,,,0,2
100,227,1,57,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,0,,5,,,0,1
100,117,1,31,6,5,6,6,6,5,5,5.571428571,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,0,,5,,,0,2
100,216,1,15,5,5,6,6,5,6,6,5.571428571,6,6,6,6,6,6,6,6,6,6,,6,6,6,1,0,,5,,,0,2
100,186,1,85,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,0,,5,,,0,2
100,204,1,53,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,0,,5,,,0,2
100,170,1,53,6,5,6,6,6,4,6,5.571428571,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,0,,5,,,0,2
100,226,1,23,5,6,6,6,6,6,6,5.857142857,6,6,6,6,6,6,6,6,6,6,6,6,,6,1,0,,5,,,0,2
100,115,1,11,5,5,5,5,5,5,5,5,6,6,6,6,,6,6,6,6,6,6,6,6,6,1,0,,5,,,0,2
100,179,1,11,6,6,6,6,6,6,6,6,6,6,6,6,,6,6,6,6,6,6,6,6,6,1,0,,5,,,0,2
100,206,1,15,4,4,5,6,5,4,5,4.714285714,5,5,5,5,6,5,5,5.142857143,5,6,6,6,6,5.8,1,0,,5,,,0,2
100,317,1,16,4,2,5,5,6,3,5,4.285714286,6,5,5,5,6,5,5,5.285714286,6,5,6,6,6,5.8,1,0,,5,,,0,2
100,154,1,86,6,6,6,6,6,6,6,6,6,5,6,6,5,5,6,5.571428571,6,5,6,6,6,5.8,1,0,,5,,,0,2
100,341,1,79,6,4,5,5,4,5,5,4.857142857,6,6,6,6,6,5,5,5.714285714,6,6,6,6,5,5.8,3,0,,5,,,0,2
100,294,1,69,5,4,5,5,6,6,6,5.285714286,6,6,5,6,6,6,6,5.857142857,5,6,6,6,6,5.8,2,0,,5,,,0,2
100,565,1,10,4,5,5,6,5,6,6,5.285714286,6,6,6,6,5,6,6,5.857142857,6,6,5,6,6,5.8,1,0,,5,,,0,2
100,244,1,1,5,6,5,6,5,6,6,5.571428571,6,5,6,6,6,6,6,5.857142857,6,6,5,6,6,5.8,1,0,,5,,,0,1
100,253,1,69,5,5,6,6,6,5,5,5.428571429,6,6,6,6,6,6,6,6,6,6,6,5,6,5.8,1,0,,5,,,0,2
100,219,1,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,6,6,5.8,2,0,,5,,,0,2
100,222,1,7,5,6,6,6,6,5,6,5.714285714,6,6,6,6,6,6,6,6,6,6,6,5,6,5.8,1,0,,5,,,0,2
100,394,1,46,6,6,5,6,6,6,6,5.857142857,6,6,6,6,6,6,6,6,6,6,5,6,6,5.8,1,0,,5,,,0,2
100,307,1,81,6,4,5,6,5,6,6,5.428571429,5,5,5,4,5,6,6,5.142857143,5,6,6,5,6,5.6,1,0,,5,,,0,2
100,206,1,22,4,6,5,6,5,6,6,5.428571429,6,6,5,5,4,5,6,5.285714286,6,6,5,6,5,5.6,1,0,,5,,,0,2
100,607,1,45,6,5,6,6,6,6,5,5.714285714,6,6,5,5,6,5,6,5.571428571,6,5,5,6,6,5.6,1,0,,5,,,0,2
100,334,1,77,5,5,5,6,4,6,6,5.285714286,6,5,5,6,5,6,6,5.571428571,5,6,5,6,6,5.6,4,0,,5,,,0,2
100,299,1,15,6,6,6,5,5,6,6,5.714285714,6,6,5,6,6,5,6,5.714285714,6,6,5,6,5,5.6,1,0,,5,,,0,2
100,127,1,58,6,6,6,6,6,6,6,6,6,6,6,6,,5,6,5.833333333,6,6,6,4,6,5.6,1,0,,5,,,0,2
100,463,1,11,5,6,5,5,5,6,6,5.428571429,6,6,6,6,5,6,6,5.857142857,5,6,5,6,6,5.6,1,0,,5,,,0,2
100,197,1,52,5,5,5,5,6,5,6,5.285714286,6,6,6,6,6,6,6,6,6,6,6,5,5,5.6,1,0,,5,,,0,2
100,288,1,14,5,4,5,4,5,5,6,4.857142857,6,6,6,6,6,6,6,6,5,6,6,6,5,5.6,4,0,,5,,,0,2
100,263,1,41,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,6,6,5.6,2,0,,5,,,0,2
100,258,1,4,6,4,5,6,6,6,6,5.571428571,6,6,6,6,6,6,6,6,6,5,6,5,6,5.6,4,0,,5,,,0,2
100,262,1,36,6,5,4,6,4,6,6,5.285714286,6,6,6,6,6,6,6,6,6,6,,4,6,5.5,2,0,,5,,,0,1
100,330,1,69,5,6,5,6,5,5,6,5.428571429,6,5,5,5,4,4,5,4.857142857,5,5,5,6,6,5.4,1,0,,5,,,0,2
100,4935,1,20,5,5,5,6,,6,6,5.5,5,5,5,5,5,6,5,5.142857143,5,6,5,5,6,5.4,1,0,,5,,,0,2
100,347,1,34,3,4,1,6,6,5,6,4.428571429,6,4,4,5,,6,6,5.166666667,4,6,5,6,6,5.4,5,0,,5,,,0,1
100,4292,1,43,6,6,5,6,5,6,6,5.714285714,6,5,5,6,5,5,5,5.285714286,5,6,5,5,6,5.4,1,0,,5,,,0,2
100,243,1,10,5,5,6,6,4,5,5,5.142857143,5,5,6,5,5,6,5,5.285714286,5,6,5,5,6,5.4,1,0,,5,,,0,2
